,Unnamed: 0,MATNR,TYPE,VKORG,WAERS,UKURS,MATKL,KUNNR,ERDAT,UNIT,MENGE,RGITV,EXPRT
40228,40228,2469,11,1005.0,2,1.0,58,202,202110,10,1.0,25.0,19.5
40229,40229,2470,11,1005.0,2,1.0,58,13,202110,10,1.0,25.0,19.5
40230,40230,2471,11,1005.0,2,1.0,58,13,202110,10,1.0,25.0,19.5
40231,40231,2471,11,1005.0,2,1.0,58,16,202110,10,1.0,25.0,19.5
40232,40232,2472,11,1005.0,2,1.0,58,16,202110,10,1.0,25.0,19.5
40233,40233,2475,11,1005.0,2,1.0,58,13,202110,10,1.0,25.0,19.5
40234,40234,2476,11,1005.0,2,1.0,56,3,202110,10,1.0,25.0,19.5
40235,40235,2476,11,1005.0,2,1.0,56,10,202110,10,1.0,25.0,19.5
40236,40236,2477,11,1005.0,2,1.0,56,9,202110,10,1.0,25.0,19.5
40237,40237,2477,11,1005.0,2,1.0,56,199,202110,10,1.0,25.0,19.5
40238,40238,2477,11,1005.0,2,1.0,56,202,202110,10,2.0,25.0,19.5
40239,40239,2479,11,1005.0,2,1.0,56,13,202110,10,1.0,25.0,19.5
40240,40240,2479,11,1005.0,2,1.0,56,16,202110,10,1.0,25.0,19.5
40241,40241,2479,11,1005.0,2,1.0,56,199,202110,10,2.0,25.0,19.5
40242,40242,2480,11,1005.0,2,1.0,56,16,202110,10,1.0,25.0,19.5
40243,40243,2481,11,1005.0,2,1.0,56,13,202110,10,1.0,25.0,19.5
40244,40244,2481,11,1005.0,2,1.0,56,16,202110,10,1.0,25.0,19.5
40245,40245,2487,11,1005.0,2,1.0,56,16,202110,10,2.0,25.0,19.5
40246,40246,2487,11,1005.0,2,1.0,56,209,202110,10,1.0,25.0,19.5
40247,40247,2488,11,1005.0,2,1.0,56,16,202110,10,2.0,25.0,19.5
40248,40248,2488,11,1005.0,2,1.0,56,209,202110,10,1.0,25.0,19.5
40249,40249,2489,11,1005.0,2,1.0,56,12,202110,10,1.0,25.0,19.5
40250,40250,2489,11,1005.0,2,1.0,56,16,202110,10,1.0,25.0,19.5
40251,40251,2489,11,1005.0,2,1.0,56,209,202110,10,1.0,25.0,19.5
40252,40252,2492,11,1005.0,2,1.0,56,204,202110,10,1.0,25.0,19.5
40253,40253,2509,11,1005.0,2,1.0,56,16,202110,10,1.0,25.0,19.5
40254,40254,2509,11,1005.0,2,1.0,56,199,202110,10,1.0,25.0,19.5
40255,40255,2510,11,1005.0,2,1.0,56,9,202110,10,1.0,25.0,19.5
40256,40256,2510,11,1005.0,2,1.0,56,13,202110,10,1.0,25.0,19.5
40257,40257,2510,11,1005.0,2,1.0,56,16,202110,10,1.0,25.0,19.5
40258,40258,2511,11,1005.0,2,1.0,56,10,202110,10,1.0,25.0,19.5
40259,40259,2512,11,1005.0,2,1.0,56,16,202110,10,2.0,25.0,19.5
40260,40260,2513,11,1005.0,2,1.0,56,13,202110,10,1.0,25.0,19.5
40261,40261,2514,11,1005.0,2,1.0,56,2,202110,10,1.0,25.0,19.5
40262,40262,2514,11,1005.0,2,1.0,56,10,202110,10,1.0,25.0,19.5
40263,40263,2514,11,1005.0,2,1.0,56,13,202110,10,1.0,25.0,19.5
40264,40264,2516,11,1005.0,2,1.0,56,10,202110,10,1.0,25.0,19.5
40265,40265,2516,11,1005.0,2,1.0,56,199,202110,10,1.0,25.0,19.5
40266,40266,2520,11,1005.0,2,1.0,56,16,202110,10,2.0,25.0,19.5
40267,40267,2520,11,1005.0,2,1.0,56,22,202110,10,1.0,25.0,19.5
40268,40268,2521,11,1005.0,2,1.0,56,3,202110,10,1.0,25.0,19.5
40269,40269,2522,11,1005.0,2,1.0,56,3,202110,10,1.0,25.0,19.5
40270,40270,2522,11,1005.0,2,1.0,56,16,202110,10,2.0,25.0,19.5
40271,40271,2523,11,1005.0,2,1.0,56,7,202110,10,1.0,25.0,19.5
40272,40272,2524,11,1005.0,2,1.0,56,16,202110,10,1.0,25.0,19.5
40273,40273,2549,11,1005.0,2,1.0,56,2,202110,10,1.0,25.0,19.5
40274,40274,2551,11,1005.0,2,1.0,56,199,202110,10,1.0,25.0,19.5
40275,40275,2552,11,1005.0,2,1.0,56,9,202110,10,1.0,25.0,19.5
40276,40276,2556,11,1005.0,2,1.0,56,9,202110,10,1.0,25.0,19.5
40277,40277,2556,11,1005.0,2,1.0,56,10,202110,10,3.0,25.0,19.5
40278,40278,2556,11,1005.0,2,1.0,56,12,202110,10,1.0,25.0,19.5
40279,40279,2556,11,1005.0,2,1.0,56,13,202110,10,1.0,25.0,19.5
40280,40280,2556,11,1005.0,2,1.0,56,16,202110,10,6.0,25.0,19.5
40281,40281,2556,11,1005.0,2,1.0,56,22,202110,10,5.0,25.0,19.5
40282,40282,2556,11,1005.0,2,1.0,56,199,202110,10,1.0,25.0,19.5
40283,40283,2556,11,1005.0,2,1.0,56,202,202110,10,4.0,25.0,19.5
40284,40284,2556,11,1005.0,2,1.0,56,204,202110,10,2.0,25.0,19.5
40285,40285,2556,11,1005.0,2,1.0,56,206,202110,10,1.0,25.0,19.5
40286,40286,2556,11,1005.0,2,1.0,56,209,202110,10,2.0,25.0,19.5
40287,40287,2557,11,1005.0,2,1.0,56,10,202110,10,4.0,25.0,19.5
40288,40288,2557,11,1005.0,2,1.0,56,16,202110,10,4.0,25.0,19.5
40289,40289,2558,11,1005.0,2,1.0,56,10,202110,10,2.0,25.0,19.5
40290,40290,2558,11,1005.0,2,1.0,56,209,202110,10,1.0,25.0,19.5
40291,40291,2559,11,1005.0,2,1.0,56,16,202110,10,1.0,25.0,19.5
40292,40292,2559,11,1005.0,2,1.0,56,209,202110,10,1.0,25.0,19.5
40293,40293,2560,11,1005.0,2,1.0,56,22,202110,10,1.0,25.0,19.5
40294,40294,2561,11,1005.0,2,1.0,56,16,202110,10,1.0,25.0,19.5
40295,40295,2562,11,1005.0,2,1.0,56,10,202110,10,1.0,25.0,19.5
40296,40296,2562,11,1005.0,2,1.0,56,209,202110,10,1.0,25.0,19.5
40297,40297,2563,11,1005.0,2,1.0,56,16,202110,10,2.0,25.0,19.5
40298,40298,2563,11,1005.0,2,1.0,56,209,202110,10,1.0,25.0,19.5
40299,40299,2564,11,1005.0,2,1.0,56,2,202110,10,1.0,25.0,19.5
40300,40300,2564,11,1005.0,2,1.0,56,10,202110,10,1.0,25.0,19.5
40301,40301,2564,11,1005.0,2,1.0,56,209,202110,10,1.0,25.0,19.5
40302,40302,2565,11,1005.0,2,1.0,56,2,202110,10,1.0,25.0,19.5
40303,40303,2565,11,1005.0,2,1.0,56,10,202110,10,1.0,25.0,19.5
40304,40304,2565,11,1005.0,2,1.0,56,16,202110,10,3.0,25.0,19.5
40305,40305,2565,11,1005.0,2,1.0,56,209,202110,10,1.0,25.0,19.5
40306,40306,2566,11,1005.0,2,1.0,56,2,202110,10,1.0,25.0,19.5
40307,40307,2566,11,1005.0,2,1.0,56,10,202110,10,3.0,25.0,19.5
40308,40308,2566,11,1005.0,2,1.0,56,12,202110,10,1.0,25.0,19.5
40309,40309,2566,11,1005.0,2,1.0,56,22,202110,10,1.0,25.0,19.5
40310,40310,2566,11,1005.0,2,1.0,56,209,202110,10,1.0,25.0,19.5
40311,40311,2567,11,1005.0,2,1.0,56,10,202110,10,1.0,25.0,19.5
40312,40312,2567,11,1005.0,2,1.0,56,199,202110,10,2.0,25.0,19.5
40313,40313,2567,11,1005.0,2,1.0,56,204,202110,10,1.0,25.0,19.5
40314,40314,2567,11,1005.0,2,1.0,56,209,202110,10,1.0,25.0,19.5
40315,40315,2568,11,1005.0,2,1.0,56,2,202110,10,2.0,25.0,19.5
40316,40316,2568,11,1005.0,2,1.0,56,9,202110,10,1.0,25.0,19.5
40317,40317,2568,11,1005.0,2,1.0,56,10,202110,10,1.0,25.0,19.5
40318,40318,2568,11,1005.0,2,1.0,56,16,202110,10,6.0,25.0,19.5
40319,40319,2569,11,1005.0,2,1.0,56,2,202110,10,2.0,25.0,19.5
40320,40320,2569,11,1005.0,2,1.0,56,16,202110,10,6.0,25.0,19.5
40321,40321,2569,11,1005.0,2,1.0,56,199,202110,10,2.0,25.0,19.5
40322,40322,2569,11,1005.0,2,1.0,56,204,202110,10,1.0,25.0,19.5
40323,40323,2570,11,1005.0,2,1.0,56,2,202110,10,3.0,25.0,19.5
40324,40324,2570,11,1005.0,2,1.0,56,10,202110,10,1.0,25.0,19.5
40325,40325,2570,11,1005.0,2,1.0,56,204,202110,10,1.0,25.0,19.5
40326,40326,2571,11,1005.0,2,1.0,56,2,202110,10,2.0,25.0,19.5
40327,40327,2571,11,1005.0,2,1.0,56,10,202110,10,1.0,25.0,19.5
40328,40328,2571,11,1005.0,2,1.0,56,204,202110,10,1.0,25.0,19.5
40329,40329,2572,11,1005.0,2,1.0,56,209,202110,10,2.0,25.0,19.5
40330,40330,2573,11,1005.0,2,1.0,56,7,202110,10,1.0,25.0,19.5
40331,40331,2573,11,1005.0,2,1.0,56,204,202110,10,1.0,25.0,19.5
40332,40332,2573,11,1005.0,2,1.0,56,209,202110,10,2.0,25.0,19.5
40333,40333,2574,11,1005.0,2,1.0,56,204,202110,10,1.0,25.0,19.5
40334,40334,2574,11,1005.0,2,1.0,56,209,202110,10,2.0,25.0,19.5
40335,40335,2575,11,1005.0,2,1.0,56,209,202110,10,2.0,25.0,19.5
40336,40336,2576,11,1005.0,2,1.0,56,16,202110,10,3.0,25.0,19.5
40337,40337,2576,11,1005.0,2,1.0,56,22,202110,10,1.0,25.0,19.5
40338,40338,2576,11,1005.0,2,1.0,56,209,202110,10,1.0,25.0,19.5
40339,40339,2580,11,1005.0,2,1.0,56,10,202110,10,2.0,25.0,19.5
40340,40340,2580,11,1005.0,2,1.0,56,16,202110,10,4.0,25.0,19.5
40341,40341,2582,11,1005.0,2,1.0,56,10,202110,10,1.0,25.0,19.5
40342,40342,2584,11,1005.0,2,1.0,56,10,202110,10,1.0,25.0,19.5
40343,40343,2602,11,1005.0,2,1.0,58,7,202110,10,1.0,25.0,19.5
40344,40344,2603,11,1005.0,2,1.0,58,7,202110,10,2.0,25.0,19.5
40345,40345,2610,11,1005.0,2,1.0,58,7,202110,10,2.0,25.0,19.5
40346,40346,2611,11,1005.0,2,1.0,58,7,202110,10,1.0,25.0,19.5
40347,40347,2620,11,1005.0,2,1.0,58,204,202110,10,4.0,25.0,19.5
40348,40348,2621,11,1005.0,2,1.0,58,204,202110,10,4.0,25.0,19.5
40349,40349,2622,11,1005.0,2,1.0,58,204,202110,10,2.0,25.0,19.5
40350,40350,2623,11,1005.0,2,1.0,58,204,202110,10,2.0,25.0,19.5
40351,40351,2624,11,1005.0,2,1.0,58,204,202110,10,3.0,25.0,19.5
40352,40352,2625,11,1005.0,2,1.0,58,204,202110,10,2.0,25.0,19.5
40353,40353,2626,11,1005.0,2,1.0,58,204,202110,10,2.0,25.0,19.5
40354,40354,2627,11,1005.0,2,1.0,58,204,202110,10,3.0,25.0,19.5
40355,40355,2685,11,1005.0,2,1.0,56,10,202110,10,1.0,25.0,19.5
40356,40356,2686,11,1005.0,2,1.0,56,204,202110,10,1.0,25.0,19.5
40357,40357,2687,11,1005.0,2,1.0,56,204,202110,10,1.0,25.0,19.5
40358,40358,2689,11,1005.0,2,1.0,56,10,202110,10,1.0,25.0,19.5
40359,40359,2694,11,1005.0,2,1.0,56,10,202110,10,1.0,25.0,19.5
40360,40360,2694,11,1005.0,2,1.0,56,204,202110,10,1.0,25.0,19.5
40361,40361,2708,11,1005.0,2,1.0,58,7,202110,10,2.0,25.0,19.5
40362,40362,2709,11,1005.0,2,1.0,58,7,202110,10,1.0,25.0,19.5
40363,40363,2714,11,1005.0,2,1.0,58,7,202110,10,1.0,25.0,19.5
40364,40364,2716,11,1005.0,2,1.0,58,7,202110,10,2.0,25.0,19.5
40365,40365,2717,11,1005.0,2,1.0,58,7,202110,10,1.0,25.0,19.5
40366,40366,2746,11,1005.0,2,1.0,58,3,202110,10,2.0,25.0,19.5
40367,40367,2804,11,1005.0,2,1.0,58,3,202110,10,1.0,25.0,19.5
40368,40368,2805,11,1005.0,2,1.0,58,3,202110,10,1.0,25.0,19.5
40369,40369,2806,11,1005.0,2,1.0,58,3,202110,10,2.0,25.0,19.5
40370,40370,2852,11,1005.0,2,1.0,56,12,202110,10,1.0,25.0,19.5
40371,40371,2858,11,1005.0,2,1.0,56,12,202110,10,1.0,25.0,19.5
40372,40372,2859,11,1005.0,2,1.0,56,3,202110,10,1.0,25.0,19.5
40373,40373,2859,11,1005.0,2,1.0,56,12,202110,10,1.0,25.0,19.5
40374,40374,2859,11,1005.0,2,1.0,56,16,202110,10,5.0,25.0,19.5
40375,40375,2859,11,1005.0,2,1.0,56,204,202110,10,1.0,25.0,19.5
40376,40376,2860,11,1005.0,2,1.0,56,22,202110,10,1.0,25.0,19.5
40377,40377,2860,11,1005.0,2,1.0,56,204,202110,10,1.0,25.0,19.5
40378,40378,2861,11,1005.0,2,1.0,56,9,202110,10,1.0,25.0,19.5
40379,40379,2861,11,1005.0,2,1.0,56,16,202110,10,3.0,25.0,19.5
40380,40380,2863,11,1005.0,2,1.0,56,16,202110,10,2.0,25.0,19.5
40381,40381,2866,11,1005.0,2,1.0,56,9,202110,10,2.0,25.0,19.5
40382,40382,2866,11,1005.0,2,1.0,56,12,202110,10,1.0,25.0,19.5
40383,40383,2866,11,1005.0,2,1.0,56,16,202110,10,2.0,25.0,19.5
40384,40384,2868,11,1005.0,2,1.0,56,9,202110,10,1.0,25.0,19.5
40385,40385,2868,11,1005.0,2,1.0,56,16,202110,10,3.0,25.0,19.5
40386,40386,2868,11,1005.0,2,1.0,56,204,202110,10,1.0,25.0,19.5
40387,40387,2872,11,1005.0,2,1.0,56,9,202110,10,1.0,25.0,19.5
40388,40388,2880,11,1005.0,2,1.0,56,3,202110,10,1.0,25.0,19.5
40389,40389,2907,11,1005.0,2,1.0,56,204,202110,10,1.0,25.0,19.5
40390,40390,2908,11,1005.0,2,1.0,56,2,202110,10,3.0,25.0,19.5
40391,40391,2908,11,1005.0,2,1.0,56,7,202110,10,1.0,25.0,19.5
40392,40392,2908,11,1005.0,2,1.0,56,10,202110,10,7.0,25.0,19.5
40393,40393,2908,11,1005.0,2,1.0,56,13,202110,10,1.0,25.0,19.5
40394,40394,2908,11,1005.0,2,1.0,56,16,202110,10,6.0,25.0,19.5
40395,40395,2908,11,1005.0,2,1.0,56,202,202110,10,1.0,25.0,19.5
40396,40396,2908,11,1005.0,2,1.0,56,204,202110,10,1.0,25.0,19.5
40397,40397,2908,11,1005.0,2,1.0,56,206,202110,10,1.0,25.0,19.5
40398,40398,2908,11,1005.0,2,1.0,56,209,202110,10,2.0,25.0,19.5
40399,40399,2909,11,1005.0,2,1.0,56,10,202110,10,3.0,25.0,19.5
40400,40400,2909,11,1005.0,2,1.0,56,16,202110,10,2.0,25.0,19.5
40401,40401,2909,11,1005.0,2,1.0,56,204,202110,10,1.0,25.0,19.5
40402,40402,2909,11,1005.0,2,1.0,56,209,202110,10,2.0,25.0,19.5
40403,40403,2910,11,1005.0,2,1.0,56,16,202110,10,1.0,25.0,19.5
40404,40404,2910,11,1005.0,2,1.0,56,209,202110,10,2.0,25.0,19.5
40405,40405,2913,11,1005.0,2,1.0,56,2,202110,10,2.0,25.0,19.5
40406,40406,2913,11,1005.0,2,1.0,56,7,202110,10,1.0,25.0,19.5
40407,40407,2913,11,1005.0,2,1.0,56,10,202110,10,5.0,25.0,19.5
40408,40408,2913,11,1005.0,2,1.0,56,12,202110,10,1.0,25.0,19.5
40409,40409,2913,11,1005.0,2,1.0,56,13,202110,10,1.0,25.0,19.5
40410,40410,2913,11,1005.0,2,1.0,56,16,202110,10,5.0,25.0,19.5
40411,40411,2913,11,1005.0,2,1.0,56,202,202110,10,1.0,25.0,19.5
40412,40412,2913,11,1005.0,2,1.0,56,204,202110,10,3.0,25.0,19.5
40413,40413,2913,11,1005.0,2,1.0,56,206,202110,10,2.0,25.0,19.5
40414,40414,2913,11,1005.0,2,1.0,56,209,202110,10,2.0,25.0,19.5
40415,40415,2914,11,1005.0,2,1.0,56,3,202110,10,1.0,25.0,19.5
40416,40416,2914,11,1005.0,2,1.0,56,209,202110,10,2.0,25.0,19.5
40417,40417,2915,11,1005.0,2,1.0,56,16,202110,10,1.0,25.0,19.5
40418,40418,2915,11,1005.0,2,1.0,56,209,202110,10,2.0,25.0,19.5
40419,40419,2918,11,1005.0,2,1.0,56,2,202110,10,1.0,25.0,19.5
40420,40420,2918,11,1005.0,2,1.0,56,10,202110,10,7.0,25.0,19.5
40421,40421,2918,11,1005.0,2,1.0,56,12,202110,10,5.0,25.0,19.5
40422,40422,2918,11,1005.0,2,1.0,56,13,202110,10,2.0,25.0,19.5
40423,40423,2918,11,1005.0,2,1.0,56,16,202110,10,10.0,25.0,19.5
40424,40424,2918,11,1005.0,2,1.0,56,199,202110,10,1.0,25.0,19.5
40425,40425,2918,11,1005.0,2,1.0,56,206,202110,10,1.0,25.0,19.5
40426,40426,2918,11,1005.0,2,1.0,56,209,202110,10,2.0,25.0,19.5
40427,40427,2919,11,1005.0,2,1.0,56,10,202110,10,2.0,25.0,19.5
40428,40428,2919,11,1005.0,2,1.0,56,16,202110,10,2.0,25.0,19.5
40429,40429,2919,11,1005.0,2,1.0,56,209,202110,10,2.0,25.0,19.5
40430,40430,2920,11,1005.0,2,1.0,56,16,202110,10,1.0,25.0,19.5
40431,40431,2920,11,1005.0,2,1.0,56,202,202110,10,1.0,25.0,19.5
40432,40432,2920,11,1005.0,2,1.0,56,206,202110,10,2.0,25.0,19.5
40433,40433,2920,11,1005.0,2,1.0,56,209,202110,10,2.0,25.0,19.5
40434,40434,2921,11,1005.0,2,1.0,56,10,202110,10,1.0,25.0,19.5
40435,40435,2922,11,1005.0,2,1.0,56,10,202110,10,1.0,25.0,19.5
40436,40436,2923,11,1005.0,2,1.0,56,7,202110,10,2.0,25.0,19.5
40437,40437,2923,11,1005.0,2,1.0,56,10,202110,10,5.0,25.0,19.5
40438,40438,2923,11,1005.0,2,1.0,56,12,202110,10,2.0,25.0,19.5
40439,40439,2923,11,1005.0,2,1.0,56,16,202110,10,11.0,25.0,19.5
40440,40440,2923,11,1005.0,2,1.0,56,22,202110,10,5.0,25.0,19.5
40441,40441,2923,11,1005.0,2,1.0,56,206,202110,10,5.0,25.0,19.5
40442,40442,2923,11,1005.0,2,1.0,56,209,202110,10,2.0,25.0,19.5
40443,40443,2924,11,1005.0,2,1.0,56,10,202110,10,2.0,25.0,19.5
40444,40444,2924,11,1005.0,2,1.0,56,209,202110,10,2.0,25.0,19.5
40445,40445,2925,11,1005.0,2,1.0,56,16,202110,10,2.0,25.0,19.5
40446,40446,2925,11,1005.0,2,1.0,56,209,202110,10,2.0,25.0,19.5
40447,40447,2926,11,1005.0,2,1.0,56,10,202110,10,1.0,25.0,19.5
40448,40448,2927,11,1005.0,2,1.0,56,10,202110,10,1.0,25.0,19.5
40449,40449,2938,11,1005.0,2,1.0,56,204,202110,10,1.0,25.0,19.5
40450,40450,2940,11,1005.0,2,1.0,56,16,202110,10,1.0,25.0,19.5
40451,40451,2945,11,1005.0,2,1.0,56,16,202110,10,1.0,25.0,19.5
40452,40452,2948,11,1005.0,2,1.0,56,16,202110,10,2.0,25.0,19.5
40453,40453,2949,11,1005.0,2,1.0,56,16,202110,10,2.0,25.0,19.5
40454,40454,2951,11,1005.0,2,1.0,56,16,202110,10,1.0,25.0,19.5
40455,40455,2961,11,1005.0,2,1.0,56,16,202110,10,1.0,25.0,19.5
40456,40456,2962,11,1005.0,2,1.0,56,9,202110,10,1.0,25.0,19.5
40457,40457,2962,11,1005.0,2,1.0,56,16,202110,10,2.0,25.0,19.5
40458,40458,2964,11,1005.0,2,1.0,56,16,202110,10,1.0,25.0,19.5
40459,40459,2964,11,1005.0,2,1.0,56,199,202110,10,1.0,25.0,19.5
40460,40460,3013,11,1005.0,2,1.0,56,7,202110,10,1.0,25.0,19.5
40461,40461,3027,11,1005.0,2,1.0,56,7,202110,10,1.0,25.0,19.5
40462,40462,3097,11,1005.0,3,27.95,62,192,202110,10,420.0,25.0,19.5
40463,40463,3177,11,1005.0,3,27.95,62,192,202110,10,252.0,25.0,19.5
40464,40464,3187,11,1005.0,3,27.95,62,192,202110,10,256.0,25.0,19.5
40465,40465,3255,11,1005.0,3,27.95,52,211,202110,10,150.0,25.0,19.5
40466,40466,3256,11,1005.0,3,27.95,52,211,202110,10,147.0,25.0,19.5
40467,40467,3258,6,1005.0,2,1.0,55,16,202110,10,1.0,25.0,19.5
40468,40468,3259,3,1005.0,2,1.0,55,209,202110,10,1.0,25.0,19.5
40469,40469,3261,3,1005.0,2,1.0,55,209,202110,10,1.0,25.0,19.5
40470,40470,3261,6,1005.0,2,1.0,55,16,202110,10,1.0,25.0,19.5
40471,40471,3264,3,1005.0,2,1.0,55,209,202110,10,1.0,25.0,19.5
40472,40472,3265,3,1005.0,2,1.0,55,209,202110,10,1.0,25.0,19.5
40473,40473,3265,6,1005.0,2,1.0,55,16,202110,10,1.0,25.0,19.5
40474,40474,3269,3,1005.0,2,1.0,55,209,202110,10,2.0,25.0,19.5
40475,40475,3272,3,1005.0,2,1.0,55,209,202110,10,1.0,25.0,19.5
40476,40476,3272,6,1005.0,2,1.0,55,16,202110,10,1.0,25.0,19.5
40477,40477,3342,11,1005.0,2,1.0,58,10,202110,10,3.0,25.0,19.5
40478,40478,3360,11,1005.0,2,1.0,58,10,202110,10,1.0,25.0,19.5
40479,40479,3361,11,1005.0,2,1.0,58,10,202110,10,3.0,25.0,19.5
40480,40480,3362,11,1005.0,2,1.0,58,10,202110,10,2.0,25.0,19.5
40481,40481,3364,11,1005.0,2,1.0,58,10,202110,10,1.0,25.0,19.5
40482,40482,3365,11,1005.0,2,1.0,58,10,202110,10,3.0,25.0,19.5
40483,40483,3374,11,1005.0,2,1.0,58,10,202110,10,1.0,25.0,19.5
40484,40484,3395,11,1005.0,2,1.0,58,10,202110,10,1.0,25.0,19.5
40485,40485,3396,11,1005.0,2,1.0,58,10,202110,10,1.0,25.0,19.5
40486,40486,3489,3,1005.0,2,1.0,54,209,202110,10,1.0,25.0,19.5
40487,40487,3490,3,1005.0,2,1.0,54,10,202110,10,8.0,25.0,19.5
40488,40488,3490,3,1005.0,2,1.0,54,199,202110,10,1.0,25.0,19.5
40489,40489,3490,3,1005.0,2,1.0,54,209,202110,10,2.0,25.0,19.5
40490,40490,3490,6,1005.0,2,1.0,54,16,202110,10,1.0,25.0,19.5
40491,40491,3493,3,1005.0,2,1.0,54,209,202110,10,2.0,25.0,19.5
40492,40492,3493,6,1005.0,2,1.0,54,16,202110,10,1.0,25.0,19.5
40493,40493,3593,11,1005.0,2,1.0,56,10,202110,10,1.0,25.0,19.5
40494,40494,3625,3,1005.0,2,1.0,55,209,202110,9,1.0,25.0,19.5
40495,40495,3625,6,1005.0,2,1.0,55,16,202110,9,1.0,25.0,19.5
40496,40496,3636,3,1005.0,2,1.0,54,209,202110,10,2.0,25.0,19.5
40497,40497,3637,3,1005.0,2,1.0,54,209,202110,10,2.0,25.0,19.5
40498,40498,3638,3,1005.0,2,1.0,54,209,202110,10,2.0,25.0,19.5
40499,40499,3638,6,1005.0,2,1.0,54,16,202110,10,2.0,25.0,19.5
40500,40500,3639,3,1005.0,2,1.0,54,209,202110,10,2.0,25.0,19.5
40501,40501,3639,6,1005.0,2,1.0,54,16,202110,10,2.0,25.0,19.5
40502,40502,3640,3,1005.0,2,1.0,54,209,202110,10,2.0,25.0,19.5
40503,40503,3640,6,1005.0,2,1.0,54,16,202110,10,2.0,25.0,19.5
40504,40504,3641,3,1005.0,2,1.0,54,209,202110,10,2.0,25.0,19.5
40505,40505,3641,6,1005.0,2,1.0,54,16,202110,10,2.0,25.0,19.5
40506,40506,3641,11,1005.0,2,1.0,54,199,202110,10,1.0,25.0,19.5
40507,40507,3642,3,1005.0,2,1.0,54,209,202110,10,2.0,25.0,19.5
40508,40508,3642,6,1005.0,2,1.0,54,16,202110,10,2.0,25.0,19.5
40509,40509,3644,11,1005.0,2,1.0,54,199,202110,10,1.0,25.0,19.5
40510,40510,3648,3,1005.0,2,1.0,54,209,202110,10,1.0,25.0,19.5
40511,40511,3649,3,1005.0,2,1.0,54,209,202110,10,2.0,25.0,19.5
40512,40512,3650,3,1005.0,2,1.0,54,209,202110,10,4.0,25.0,19.5
40513,40513,3650,6,1005.0,2,1.0,54,16,202110,10,2.0,25.0,19.5
40514,40514,3653,3,1005.0,2,1.0,54,209,202110,10,2.0,25.0,19.5
40515,40515,3653,6,1005.0,2,1.0,54,16,202110,10,2.0,25.0,19.5
40516,40516,3656,3,1005.0,2,1.0,54,209,202110,10,1.0,25.0,19.5
40517,40517,3670,11,1005.0,2,1.0,54,3,202110,10,3.0,25.0,19.5
40518,40518,3671,11,1005.0,2,1.0,54,3,202110,10,5.0,25.0,19.5
40519,40519,3672,3,1005.0,2,1.0,54,209,202110,10,1.0,25.0,19.5
40520,40520,3673,3,1005.0,2,1.0,54,209,202110,10,1.0,25.0,19.5
40521,40521,3673,6,1005.0,2,1.0,54,16,202110,10,1.0,25.0,19.5
40522,40522,3673,11,1005.0,2,1.0,54,3,202110,10,6.0,25.0,19.5
40523,40523,3674,11,1005.0,2,1.0,54,3,202110,10,20.0,25.0,19.5
40524,40524,3675,3,1005.0,2,1.0,55,209,202110,10,1.0,25.0,19.5
40525,40525,3705,6,1005.0,2,1.0,54,16,202110,10,2.0,25.0,19.5
40526,40526,3706,3,1005.0,2,1.0,54,209,202110,10,2.0,25.0,19.5
40527,40527,3706,6,1005.0,2,1.0,54,16,202110,10,2.0,25.0,19.5
40528,40528,3707,3,1005.0,2,1.0,54,209,202110,10,2.0,25.0,19.5
40529,40529,3717,6,1005.0,2,1.0,54,16,202110,10,1.0,25.0,19.5
40530,40530,3718,3,1005.0,2,1.0,54,209,202110,10,2.0,25.0,19.5
40531,40531,3718,6,1005.0,2,1.0,54,16,202110,10,2.0,25.0,19.5
40532,40532,3727,3,1005.0,2,1.0,55,209,202110,10,2.0,25.0,19.5
40533,40533,3727,6,1005.0,2,1.0,55,16,202110,10,2.0,25.0,19.5
40534,40534,3728,3,1005.0,2,1.0,55,209,202110,10,4.0,25.0,19.5
40535,40535,3728,6,1005.0,2,1.0,55,16,202110,10,7.0,25.0,19.5
40536,40536,3728,11,1005.0,2,1.0,55,16,202110,10,45.0,25.0,19.5
40537,40537,3737,6,1005.0,2,1.0,54,3,202110,10,1.0,25.0,19.5
40538,40538,3748,6,1005.0,2,1.0,55,16,202110,10,1.0,25.0,19.5
40539,40539,3749,3,1005.0,2,1.0,55,209,202110,10,1.0,25.0,19.5
40540,40540,3749,6,1005.0,2,1.0,55,16,202110,10,1.0,25.0,19.5
40541,40541,3751,3,1005.0,2,1.0,55,209,202110,10,1.0,25.0,19.5
40542,40542,3751,6,1005.0,2,1.0,55,16,202110,10,1.0,25.0,19.5
40543,40543,3752,6,1005.0,2,1.0,55,16,202110,10,1.0,25.0,19.5
40544,40544,3752,11,1005.0,2,1.0,55,199,202110,10,1.0,25.0,19.5
40545,40545,3753,3,1005.0,2,1.0,55,209,202110,10,1.0,25.0,19.5
40546,40546,3753,6,1005.0,2,1.0,55,16,202110,10,1.0,25.0,19.5
40547,40547,3756,3,1005.0,2,1.0,55,209,202110,10,2.0,25.0,19.5
40548,40548,3770,11,1005.0,3,27.95,57,15,202110,10,250.0,25.0,19.5
40549,40549,3771,11,1005.0,3,27.95,57,15,202110,10,250.0,25.0,19.5
40550,40550,3774,11,1005.0,3,27.95,57,15,202110,10,497.0,25.0,19.5
