VBELN,VKORG,KUNNR,CTLPC,WAERS,AMTBL
500008016,1001.00 ,100118.00 ,R01,USD,0.00 
500008017,1003.00 ,100178.00 ,R01,USD,0.00 
500008018,1003.00 ,100178.00 ,R01,USD,0.00 
500008019,1003.00 ,100179.00 ,R01,USD,0.00 
500008020,1003.00 ,100366.00 ,R01,USD,0.00 
500008021,1002.00 ,100201.00 ,R01,USD,0.00 
500008022,1002.00 ,2002.00 ,,USD,0.00 
500008023,1002.00 ,2002.00 ,,USD,0.00 
500008024,1001.00 ,100118.00 ,R01,USD,0.00 
500008025,1001.00 ,100118.00 ,R01,USD,0.00 
500008026,2002.00 ,100207.00 ,R01,USD,0.00 
500008027,2002.00 ,100207.00 ,R01,USD,0.00 
500008028,1001.00 ,100118.00 ,R01,USD,0.00 
500008029,1001.00 ,100118.00 ,R01,USD,0.00 
500008030,1001.00 ,100118.00 ,R01,USD,0.00 
500008031,1001.00 ,100118.00 ,R01,USD,0.00 
500008032,1001.00 ,100118.00 ,R01,USD,0.00 
500008033,1001.00 ,100118.00 ,R01,USD,0.00 
500008034,1001.00 ,100118.00 ,R01,USD,0.00 
500008035,1001.00 ,100118.00 ,R01,USD,0.00 
500008036,1001.00 ,100118.00 ,R01,USD,0.00 
500008037,1001.00 ,100118.00 ,R01,USD,0.00 
500008038,1001.00 ,100118.00 ,R01,USD,0.00 
500008039,1001.00 ,100118.00 ,R01,USD,0.00 
500008040,1001.00 ,100118.00 ,R01,USD,0.00 
500008041,1001.00 ,100118.00 ,R01,USD,0.00 
500008042,1001.00 ,100118.00 ,R01,USD,0.00 
500008043,1001.00 ,100118.00 ,R01,USD,0.00 
500008044,1005.00 ,100012.00 ,R01,TWD,0.00 
500008045,2002.00 ,100207.00 ,R01,USD,0.00 
500008046,1001.00 ,100133.00 ,R01,TWD,1158.00 
500008047,1001.00 ,100118.00 ,R01,USD,0.00 
500008048,1001.00 ,100118.00 ,R01,USD,0.00 
500008049,1001.00 ,100118.00 ,R01,USD,0.00 
500008050,1001.00 ,100118.00 ,R01,USD,0.00 
500008051,1001.00 ,100118.00 ,R01,USD,0.00 
500008052,1007.00 ,100037.00 ,R01,USD,0.00 
500008053,1001.00 ,100137.00 ,R01,TWD,0.00 
500008054,1001.00 ,100138.00 ,R01,TWD,0.00 
500008055,1001.00 ,100118.00 ,R01,USD,0.00 
500008056,2002.00 ,1002.00 ,,USD,0.00 
500008057,2002.00 ,1002.00 ,,USD,0.00 
500008058,1001.00 ,100118.00 ,R01,USD,0.00 
500008059,1001.00 ,100118.00 ,R01,USD,0.00 
500008060,1001.00 ,100118.00 ,R01,USD,0.00 
500008061,1001.00 ,100118.00 ,R01,USD,0.00 
500008062,1001.00 ,100118.00 ,R01,USD,0.00 
500008063,1001.00 ,100118.00 ,R01,USD,0.00 
500008064,1001.00 ,100118.00 ,R01,USD,0.00 
500008065,1001.00 ,100118.00 ,R01,USD,0.00 
500008066,1001.00 ,100118.00 ,R01,USD,0.00 
500008067,1001.00 ,100118.00 ,R01,USD,0.00 
500008068,1001.00 ,100118.00 ,R01,USD,0.00 
500008069,1001.00 ,100118.00 ,R01,USD,0.00 
500008070,1001.00 ,100118.00 ,R01,USD,0.00 
500008071,1001.00 ,100118.00 ,R01,USD,0.00 
500008072,1001.00 ,100118.00 ,R01,USD,0.00 
500008073,1001.00 ,100118.00 ,R01,USD,0.00 
500008074,1005.00 ,100006.00 ,R01,USD,205150.00 
500008075,1001.00 ,100118.00 ,R01,USD,0.00 
500008076,1001.00 ,100118.00 ,R01,USD,0.00 
500008077,2002.00 ,1902.00 ,R99,USD,0.00 
500008078,1001.00 ,100118.00 ,R01,USD,0.00 
500008079,1001.00 ,100118.00 ,R01,USD,0.00 
500008080,1001.00 ,100118.00 ,R01,USD,0.00 
500008081,1001.00 ,100118.00 ,R01,USD,0.00 
500008082,1001.00 ,100118.00 ,R01,USD,0.00 
500008083,1001.00 ,100118.00 ,R01,USD,0.00 
500008084,1001.00 ,100133.00 ,R01,TWD,238801.00 
500008085,1001.00 ,100124.00 ,R01,TWD,211014.00 
500008086,1001.00 ,100125.00 ,R01,TWD,16407.00 
500008087,1001.00 ,100128.00 ,R01,TWD,16547.00 
500008088,1001.00 ,100123.00 ,R01,TWD,3749.00 
500008089,1001.00 ,100421.00 ,R01,TWD,0.00 
500008090,1006.00 ,100310.00 ,R01,TWD,0.00 
500008091,1006.00 ,1002.00 ,,TWD,0.00 
500008092,1006.00 ,1002.00 ,,TWD,0.00 
500008093,1006.00 ,1002.00 ,,TWD,0.00 
500008094,1006.00 ,1002.00 ,,TWD,0.00 
500008095,1001.00 ,100029.00 ,R01,USD,252019.00 
500008096,1005.00 ,100382.00 ,R01,TWD,52710.00 
500008097,1001.00 ,100161.00 ,R01,USD,149995.00 
500008098,1001.00 ,100171.00 ,R01,USD,0.00 
500008099,1001.00 ,100168.00 ,R01,USD,0.00 
500008100,1001.00 ,100167.00 ,R01,USD,0.00 
500008101,1001.00 ,100170.00 ,R01,USD,0.00 
500008102,1005.00 ,100012.00 ,R01,TWD,0.00 
500008103,1005.00 ,100018.00 ,R01,TWD,0.00 
500008104,1007.00 ,100052.00 ,R01,TWD,0.00 
500008105,1007.00 ,100105.00 ,R01,TWD,0.00 
500008106,2002.00 ,1902.00 ,R99,USD,0.00 
500008107,2002.00 ,1902.00 ,R99,USD,0.00 
500008108,2002.00 ,100207.00 ,R01,USD,0.00 
500008109,2002.00 ,1902.00 ,R99,USD,0.00 
500008110,2002.00 ,1902.00 ,R99,USD,0.00 
500008111,1004.00 ,100246.00 ,R01,USD,0.00 
500008112,1004.00 ,100225.00 ,R01,USD,0.00 
500008113,1004.00 ,100242.00 ,R01,USD,289500.00 
500008114,1004.00 ,100217.00 ,R01,USD,0.00 
500008115,2002.00 ,100208.00 ,R01,USD,0.00 
500008116,1002.00 ,100204.00 ,R01,USD,0.00 
500008117,1002.00 ,100195.00 ,R01,USD,0.00 
500008118,1004.00 ,100390.00 ,R01,USD,0.00 
500008119,2002.00 ,100207.00 ,R01,USD,0.00 
500008120,2002.00 ,100207.00 ,R01,USD,0.00 
500008121,1005.00 ,100371.00 ,R01,TWD,0.00 
500008122,1005.00 ,100008.00 ,R01,TWD,0.00 
500008123,1001.00 ,100118.00 ,R01,USD,0.00 
500008124,1004.00 ,100279.00 ,R01,USD,0.00 
500008125,1002.00 ,1006.00 ,,TWD,0.00 
500008126,1005.00 ,100011.00 ,R01,TWD,63315.00 
500008127,1005.00 ,100014.00 ,R01,TWD,0.00 
500008128,1002.00 ,100201.00 ,R01,USD,0.00 
500008129,2002.00 ,100207.00 ,R01,USD,0.00 
500008130,1007.00 ,100372.00 ,R01,TWD,0.00 
500008131,1003.00 ,100179.00 ,R01,USD,0.00 
500008132,1011.00 ,1002.00 ,,TWD,0.00 
500008133,1002.00 ,2002.00 ,,USD,0.00 
500008134,1002.00 ,100203.00 ,R01,USD,450880.00 
500008135,1001.00 ,100118.00 ,R01,USD,0.00 
500008136,1001.00 ,100118.00 ,R01,USD,0.00 
500008137,1001.00 ,100118.00 ,R01,USD,0.00 
500008138,1001.00 ,100118.00 ,R01,USD,0.00 
500008139,1005.00 ,100018.00 ,R01,TWD,267687.00 
500008140,1005.00 ,100018.00 ,R01,TWD,161679.00 
500008141,1005.00 ,100018.00 ,R01,TWD,0.00 
500008142,1004.00 ,100218.00 ,R01,USD,164939.00 
500008143,2002.00 ,100207.00 ,R01,USD,0.00 
500008144,1001.00 ,100118.00 ,R01,USD,0.00 
500008145,1005.00 ,100022.00 ,R01,USD,613930.00 
500008146,1004.00 ,100280.00 ,R01,USD,0.00 
500008147,1002.00 ,2002.00 ,,USD,0.00 
500008148,1005.00 ,100022.00 ,R01,USD,29928.00 
500008149,1005.00 ,100010.00 ,R01,USD,0.00 
500008150,1005.00 ,100010.00 ,R01,USD,25487.00 
500008151,1005.00 ,100021.00 ,R01,USD,385739.00 
500008152,1001.00 ,100118.00 ,R01,USD,0.00 
500008153,1005.00 ,100021.00 ,R01,USD,331716.00 
500008154,1001.00 ,100118.00 ,R01,USD,0.00 
500008155,1001.00 ,100118.00 ,R01,USD,0.00 
500008156,1001.00 ,100118.00 ,R01,USD,0.00 
500008157,1001.00 ,100118.00 ,R01,USD,0.00 
500008158,2002.00 ,1002.00 ,,USD,0.00 
500008159,2002.00 ,1002.00 ,,USD,0.00 
500008160,2002.00 ,1002.00 ,,USD,0.00 
500008161,1005.00 ,100018.00 ,R01,TWD,174573.00 
500008162,1005.00 ,100385.00 ,R01,TWD,49602.00 
500008163,1005.00 ,100012.00 ,R01,TWD,82068.00 
500008164,1005.00 ,100003.00 ,R01,TWD,129623.00 
500008165,1005.00 ,100371.00 ,R01,TWD,0.00 
500008166,2002.00 ,100207.00 ,R01,USD,0.00 
500008167,1004.00 ,100289.00 ,R01,USD,238693.00 
500008168,1004.00 ,100283.00 ,R01,EUR,0.00 
500008169,1002.00 ,2002.00 ,,USD,0.00 
500008170,1002.00 ,100203.00 ,R01,USD,573223.00 
500008171,2002.00 ,100207.00 ,R01,USD,0.00 
500008172,2002.00 ,100213.00 ,R01,USD,0.00 
500008173,2002.00 ,100213.00 ,R01,USD,0.00 
500008174,2002.00 ,100213.00 ,R01,USD,0.00 
500008175,1002.00 ,2902.00 ,R99,USD,0.00 
500008176,2002.00 ,100207.00 ,R01,USD,0.00 
500008177,1002.00 ,2902.00 ,R99,USD,0.00 
500008178,2002.00 ,100207.00 ,R01,USD,0.00 
500008179,1006.00 ,1002.00 ,,TWD,0.00 
500008180,1005.00 ,100024.00 ,R01,TWD,0.00 
500008181,1001.00 ,100118.00 ,R01,USD,0.00 
500008182,1003.00 ,100178.00 ,R01,USD,0.00 
500008183,1003.00 ,100366.00 ,R01,USD,0.00 
500008184,1005.00 ,100379.00 ,R01,TWD,31763.00 
500008185,1005.00 ,100379.00 ,R01,TWD,0.00 
500008186,1006.00 ,100310.00 ,R01,TWD,0.00 
500008187,1007.00 ,100105.00 ,R01,TWD,0.00 
500008188,1005.00 ,100004.00 ,R01,TWD,0.00 
500008189,2002.00 ,1002.00 ,,USD,0.00 
500008190,1004.00 ,100255.00 ,R01,USD,0.00 
500008191,1003.00 ,100179.00 ,R01,USD,0.00 
500008192,1003.00 ,100188.00 ,R01,TWD,0.00 
500008193,1003.00 ,100366.00 ,R01,USD,0.00 
500008194,1002.00 ,100200.00 ,R01,USD,0.00 
500008195,1005.00 ,100020.00 ,R01,USD,135004.00 
500008196,1003.00 ,100182.00 ,R01,USD,674545.00 
500008197,1005.00 ,100012.00 ,R01,TWD,0.00 
500008198,1002.00 ,2002.00 ,,USD,0.00 
500008199,1005.00 ,100014.00 ,R01,TWD,0.00 
500008200,2002.00 ,100213.00 ,R01,USD,0.00 
500008201,2002.00 ,100213.00 ,R01,USD,0.00 
500008202,2002.00 ,100208.00 ,R01,USD,0.00 
500008203,1002.00 ,100201.00 ,R01,USD,0.00 
500008204,1001.00 ,100118.00 ,R01,USD,0.00 
500008205,1001.00 ,100118.00 ,R01,USD,0.00 
500008206,1001.00 ,100118.00 ,R01,USD,0.00 
500008207,1001.00 ,100118.00 ,R01,USD,0.00 
500008208,1001.00 ,100134.00 ,R01,TWD,43955.00 
500008209,1004.00 ,100362.00 ,R01,TWD,9127.00 
500008210,1005.00 ,100364.00 ,R01,USD,199542.00 
500008211,1005.00 ,100364.00 ,R01,USD,809959.00 
500008212,1001.00 ,100118.00 ,R01,USD,0.00 
500008213,1001.00 ,100118.00 ,R01,USD,0.00 
500008214,1001.00 ,100118.00 ,R01,USD,0.00 
500008215,1001.00 ,100118.00 ,R01,USD,0.00 
500008216,2002.00 ,100207.00 ,R01,USD,0.00 
500008217,1005.00 ,100015.00 ,R01,TWD,0.00 
500008218,1005.00 ,100429.00 ,R01,TWD,51450.00 
500008219,1001.00 ,100118.00 ,R01,USD,0.00 
500008220,1001.00 ,100118.00 ,R01,USD,0.00 
500008221,1005.00 ,100382.00 ,R01,TWD,34598.00 
500008222,1005.00 ,100018.00 ,R01,TWD,169838.00 
500008223,1005.00 ,100382.00 ,R01,TWD,0.00 
500008224,1006.00 ,1002.00 ,,TWD,0.00 
500008225,1005.00 ,100012.00 ,R01,TWD,0.00 
500008226,1005.00 ,100011.00 ,R01,TWD,0.00 
500008227,1006.00 ,1002.00 ,,TWD,0.00 
500008228,1006.00 ,1002.00 ,,TWD,0.00 
500008229,1005.00 ,100005.00 ,R01,USD,323786.00 
500008230,2002.00 ,1002.00 ,,USD,0.00 
500008231,2002.00 ,1002.00 ,,USD,0.00 
500008232,2002.00 ,1002.00 ,,USD,0.00 
500008233,1003.00 ,100178.00 ,R01,USD,0.00 
500008234,1003.00 ,100178.00 ,R01,USD,0.00 
500008235,1003.00 ,100179.00 ,R01,USD,0.00 
500008236,1004.00 ,100350.00 ,R01,USD,0.00 
500008237,1006.00 ,1002.00 ,,TWD,0.00 
500008238,1001.00 ,100118.00 ,R01,USD,0.00 
500008239,1006.00 ,1002.00 ,,TWD,0.00 
500008240,2002.00 ,100207.00 ,R01,USD,0.00 
500008241,1001.00 ,100033.00 ,R01,USD,0.00 
500008242,1001.00 ,100173.00 ,R01,USD,0.00 
500008243,2002.00 ,100207.00 ,R01,USD,0.00 
500008244,2002.00 ,100207.00 ,R01,USD,0.00 
500008245,2002.00 ,100213.00 ,R01,USD,0.00 
500008246,1004.00 ,Z009,R01,TWD,0.00 
500008247,1002.00 ,100212.00 ,R01,USD,0.00 
500008248,2002.00 ,100207.00 ,R01,USD,0.00 
500008249,1005.00 ,100385.00 ,R01,TWD,65489.00 
500008250,1001.00 ,100118.00 ,R01,USD,0.00 
500008251,1004.00 ,100370.00 ,R01,USD,0.00 
500008252,1001.00 ,100137.00 ,R01,TWD,0.00 
500008253,1001.00 ,100133.00 ,R01,TWD,0.00 
500008254,1001.00 ,100124.00 ,R01,TWD,16695.00 
500008255,1004.00 ,100289.00 ,R01,USD,167972.00 
500008256,1005.00 ,100014.00 ,R01,TWD,0.00 
500008257,1005.00 ,100024.00 ,R01,TWD,0.00 
500008258,1005.00 ,100008.00 ,R01,TWD,0.00 
500008259,1005.00 ,100379.00 ,R01,TWD,23447.00 
500008260,1005.00 ,100018.00 ,R01,TWD,101966.00 
500008261,1005.00 ,100012.00 ,R01,TWD,0.00 
500008262,1001.00 ,100137.00 ,R01,TWD,0.00 
500008263,1001.00 ,100118.00 ,R01,USD,0.00 
500008264,1001.00 ,100118.00 ,R01,USD,0.00 
500008265,1007.00 ,100055.00 ,R01,TWD,0.00 
500008266,1007.00 ,100372.00 ,R01,TWD,0.00 
500008267,1007.00 ,100372.00 ,R01,TWD,0.00 
500008268,1007.00 ,100036.00 ,R01,USD,0.00 
500008269,1007.00 ,100036.00 ,R01,USD,0.00 
500008270,1002.00 ,2902.00 ,R99,USD,0.00 
500008271,1002.00 ,2902.00 ,R99,USD,0.00 
500008272,2002.00 ,100207.00 ,R01,USD,0.00 
500008273,1011.00 ,1002.00 ,,TWD,0.00 
500008274,1005.00 ,100022.00 ,R01,USD,1446121.00 
500008275,1001.00 ,100118.00 ,R01,USD,0.00 
500008276,2002.00 ,1002.00 ,,USD,0.00 
500008277,1002.00 ,100201.00 ,R01,USD,0.00 
500008278,1002.00 ,100201.00 ,R01,USD,0.00 
500008279,1002.00 ,100201.00 ,R01,USD,0.00 
500008280,1005.00 ,100371.00 ,R01,TWD,0.00 
500008281,1003.00 ,100188.00 ,R01,TWD,0.00 
500008282,1002.00 ,1006.00 ,,TWD,0.00 
500008283,1001.00 ,100118.00 ,R01,USD,0.00 
500008284,1002.00 ,100195.00 ,R01,USD,0.00 
500008285,1011.00 ,1002.00 ,,TWD,0.00 
500008286,2002.00 ,100208.00 ,R01,USD,0.00 
500008287,1006.00 ,100310.00 ,R01,TWD,0.00 
500008288,1005.00 ,100021.00 ,R01,USD,92016.00 
500008289,2002.00 ,100207.00 ,R01,USD,0.00 
500008290,1005.00 ,100016.00 ,R01,USD,419271.00 
500008291,2002.00 ,100207.00 ,R01,USD,0.00 
500008292,2002.00 ,100213.00 ,R01,USD,0.00 
500008293,1001.00 ,100118.00 ,R01,USD,0.00 
500008294,1006.00 ,1002.00 ,,TWD,0.00 
500008295,1002.00 ,100201.00 ,R01,USD,0.00 
500008296,1002.00 ,100202.00 ,R01,USD,0.00 
500008297,1003.00 ,100179.00 ,R01,USD,0.00 
500008298,1001.00 ,100025.00 ,R01,USD,886307.00 
500008299,1001.00 ,100118.00 ,R01,USD,0.00 
500008300,1001.00 ,100118.00 ,R01,USD,0.00 
500008301,1005.00 ,100018.00 ,R01,TWD,128520.00 
500008302,1002.00 ,1006.00 ,,TWD,0.00 
500008303,1001.00 ,100118.00 ,R01,USD,0.00 
500008304,1007.00 ,100052.00 ,R01,TWD,0.00 
500008305,1007.00 ,100387.00 ,R01,TWD,0.00 
500008306,1002.00 ,2902.00 ,R99,USD,0.00 
500008307,1004.00 ,100280.00 ,R01,USD,0.00 
500008308,1005.00 ,100005.00 ,R01,USD,106103.00 
500008309,1007.00 ,100106.00 ,R01,TWD,0.00 
500008310,1003.00 ,100180.00 ,R01,USD,0.00 
500008311,1007.00 ,100431.00 ,R01,TWD,0.00 
500008312,2002.00 ,1002.00 ,,USD,0.00 
500008313,1005.00 ,100004.00 ,R01,TWD,0.00 
500008314,1005.00 ,100385.00 ,R01,TWD,36813.00 
500008315,1005.00 ,100012.00 ,R01,TWD,0.00 
500008316,1005.00 ,100016.00 ,R01,USD,390066.00 
500008317,1004.00 ,100350.00 ,R01,USD,0.00 
500008318,1005.00 ,100011.00 ,R01,TWD,0.00 
500008319,1007.00 ,100372.00 ,R01,TWD,0.00 
500008320,1001.00 ,100118.00 ,R01,USD,0.00 
500008321,1001.00 ,100118.00 ,R01,USD,0.00 
500008322,2002.00 ,100208.00 ,R01,USD,0.00 
500008323,1001.00 ,100118.00 ,R01,USD,0.00 
500008324,1002.00 ,100212.00 ,R01,USD,0.00 
500008325,2002.00 ,100207.00 ,R01,USD,0.00 
500008326,1003.00 ,100188.00 ,R01,TWD,0.00 
500008327,1003.00 ,100366.00 ,R01,USD,0.00 
500008328,1003.00 ,100178.00 ,R01,USD,0.00 
500008329,1005.00 ,100014.00 ,R01,TWD,0.00 
500008330,2002.00 ,100207.00 ,R01,USD,0.00 
500008331,1002.00 ,100212.00 ,R01,USD,358122.00 
500008332,1002.00 ,100204.00 ,R01,USD,0.00 
500008333,1002.00 ,1007.00 ,,TWD,0.00 
500008334,1001.00 ,100118.00 ,R01,USD,0.00 
500008335,1001.00 ,100118.00 ,R01,USD,0.00 
500008336,1005.00 ,100022.00 ,R01,USD,207757.00 
500008337,1007.00 ,100052.00 ,R01,TWD,0.00 
500008338,1002.00 ,2002.00 ,,USD,0.00 
500008339,1002.00 ,2002.00 ,,USD,0.00 
500008340,1002.00 ,2002.00 ,,USD,0.00 
500008341,1002.00 ,2002.00 ,,USD,0.00 
500008342,1002.00 ,2002.00 ,,USD,0.00 
500008343,1004.00 ,100288.00 ,R01,EUR,73438.00 
500008344,1004.00 ,100288.00 ,R01,EUR,82333.00 
500008345,1002.00 ,100212.00 ,R01,USD,358122.00 
500008346,1004.00 ,100279.00 ,R01,USD,0.00 
500008347,2002.00 ,1002.00 ,,USD,0.00 
500008348,2002.00 ,1002.00 ,,USD,0.00 
500008349,1001.00 ,100314.00 ,R01,USD,0.00 
500008350,1002.00 ,2902.00 ,R99,USD,0.00 
500008351,2002.00 ,100207.00 ,R01,USD,0.00 
500008352,1002.00 ,100212.00 ,R01,USD,358122.00 
500008353,1005.00 ,100018.00 ,R01,TWD,58653.00 
500008354,1005.00 ,100371.00 ,R01,TWD,0.00 
500008355,1005.00 ,100014.00 ,R01,TWD,0.00 
500008356,1007.00 ,100402.00 ,R01,TWD,0.00 
500008357,1007.00 ,100372.00 ,R01,TWD,0.00 
500008358,1007.00 ,100105.00 ,R01,TWD,0.00 
500008359,1006.00 ,1002.00 ,,TWD,0.00 
500008360,1005.00 ,100012.00 ,R01,TWD,0.00 
500008361,1011.00 ,1002.00 ,,TWD,0.00 
500008362,1011.00 ,1002.00 ,,TWD,0.00 
500008363,1005.00 ,100008.00 ,R01,TWD,0.00 
500008364,1001.00 ,100118.00 ,R01,USD,0.00 
500008365,1005.00 ,100003.00 ,R01,TWD,217581.00 
500008366,1006.00 ,1002.00 ,,TWD,0.00 
500008367,1004.00 ,100307.00 ,R01,USD,0.00 
500008368,1004.00 ,100336.00 ,R01,USD,0.00 
500008369,1007.00 ,100105.00 ,R01,TWD,0.00 
500008370,1005.00 ,100012.00 ,R01,TWD,39332.00 
500008371,1005.00 ,100382.00 ,R01,TWD,94027.00 
500008372,1005.00 ,100367.00 ,R01,USD,76828.00 
500008373,1001.00 ,100118.00 ,R01,USD,0.00 
500008374,1003.00 ,100179.00 ,R01,USD,0.00 
500008375,1003.00 ,100183.00 ,R01,USD,0.00 
500008376,1001.00 ,100118.00 ,R01,USD,0.00 
500008377,1011.00 ,100347.00 ,R01,TWD,504000.00 
500008378,1005.00 ,100014.00 ,R01,TWD,0.00 
500008379,1005.00 ,100011.00 ,R01,TWD,87958.00 
500008380,1005.00 ,100371.00 ,R01,TWD,0.00 
500008381,1004.00 ,100280.00 ,R01,USD,0.00 
500008382,1011.00 ,100430.00 ,,TWD,0.00 
500008383,1001.00 ,100118.00 ,R01,USD,0.00 
500008384,1001.00 ,100118.00 ,R01,USD,0.00 
500008385,1005.00 ,100018.00 ,R01,TWD,116046.00 
500008386,1002.00 ,100200.00 ,R01,USD,0.00 
500008387,2002.00 ,100207.00 ,R01,USD,0.00 
500008388,1002.00 ,100201.00 ,R01,USD,0.00 
500008389,1004.00 ,100273.00 ,R01,USD,278190.00 
500008390,1004.00 ,100273.00 ,R01,USD,4411939.00 
500008391,1005.00 ,100012.00 ,R01,TWD,62453.00 
500008392,1001.00 ,100135.00 ,R01,TWD,0.00 
500008393,2002.00 ,100208.00 ,R01,USD,0.00 
500008394,1001.00 ,100118.00 ,R01,USD,0.00 
500008395,2002.00 ,100207.00 ,R01,USD,0.00 
500008396,1005.00 ,100022.00 ,R01,USD,284606.00 
500008397,1001.00 ,100033.00 ,R01,USD,0.00 
500008398,1005.00 ,100379.00 ,R01,TWD,25505.00 
500008399,1005.00 ,100379.00 ,R01,TWD,9660.00 
500008400,1005.00 ,100004.00 ,R01,TWD,0.00 
500008401,1007.00 ,100096.00 ,R01,TWD,0.00 
500008402,1005.00 ,100364.00 ,R01,USD,14225.00 
500008403,1005.00 ,100385.00 ,R01,TWD,38063.00 
500008404,1011.00 ,100347.00 ,R01,TWD,0.00 
500008405,1005.00 ,100364.00 ,R01,USD,141321.00 
500008406,1005.00 ,100020.00 ,R01,USD,340033.00 
500008407,1002.00 ,2002.00 ,,USD,0.00 
500008408,2002.00 ,100213.00 ,R01,USD,0.00 
500008409,1007.00 ,1005.00 ,,TWD,0.00 
500008410,1007.00 ,100105.00 ,R01,TWD,0.00 
500008411,1007.00 ,1005.00 ,,TWD,0.00 
500008412,2002.00 ,100213.00 ,R01,USD,0.00 
500008413,2002.00 ,1002.00 ,,USD,0.00 
500008414,1004.00 ,100350.00 ,R01,USD,0.00 
500008415,1005.00 ,100020.00 ,R01,USD,233127.00 
500008416,1005.00 ,100020.00 ,R01,USD,1421995.00 
500008417,1004.00 ,100282.00 ,R01,EUR,136228.00 
500008418,1011.00 ,1002.00 ,,TWD,0.00 
500008419,1011.00 ,1002.00 ,,TWD,0.00 
500008420,1003.00 ,100178.00 ,R01,USD,0.00 
500008421,1003.00 ,100179.00 ,R01,USD,0.00 
500008422,1003.00 ,100182.00 ,R01,USD,0.00 
500008423,1003.00 ,100366.00 ,R01,USD,0.00 
500008424,1003.00 ,100366.00 ,R01,USD,0.00 
500008425,1003.00 ,100188.00 ,R01,TWD,0.00 
500008426,1001.00 ,100118.00 ,R01,USD,0.00 
500008427,2002.00 ,1002.00 ,,USD,0.00 
500008428,2002.00 ,1002.00 ,,USD,0.00 
500008429,1001.00 ,100133.00 ,R01,TWD,199957.00 
500008430,1002.00 ,100203.00 ,R01,USD,219219.00 
500008431,2002.00 ,100207.00 ,R01,USD,0.00 
500008432,1005.00 ,100024.00 ,R01,TWD,0.00 
500008433,1005.00 ,100371.00 ,R01,TWD,0.00 
500008434,1005.00 ,100011.00 ,R01,TWD,0.00 
500008435,1005.00 ,100004.00 ,R01,TWD,0.00 
500008436,1006.00 ,100310.00 ,R01,TWD,0.00 
500008437,1002.00 ,100203.00 ,R01,USD,832722.00 
500008438,1004.00 ,100390.00 ,R01,USD,0.00 
500008439,1001.00 ,100118.00 ,R01,USD,0.00 
500008440,1001.00 ,100118.00 ,R01,USD,0.00 
500008441,1001.00 ,100118.00 ,R01,USD,0.00 
500008442,1001.00 ,100118.00 ,R01,USD,0.00 
500008443,1001.00 ,100118.00 ,R01,USD,0.00 
500008444,1001.00 ,100118.00 ,R01,USD,0.00 
500008445,1001.00 ,100118.00 ,R01,USD,0.00 
500008446,1001.00 ,100118.00 ,R01,USD,0.00 
500008447,1001.00 ,100118.00 ,R01,USD,0.00 
500008448,1005.00 ,100020.00 ,R01,USD,127186.00 
500008449,1001.00 ,100118.00 ,R01,USD,0.00 
500008450,1001.00 ,100118.00 ,R01,USD,0.00 
500008451,1001.00 ,100118.00 ,R01,USD,0.00 
500008452,1001.00 ,100118.00 ,R01,USD,0.00 
500008453,1001.00 ,100118.00 ,R01,USD,0.00 
500008454,1001.00 ,100118.00 ,R01,USD,0.00 
500008455,1001.00 ,100118.00 ,R01,USD,0.00 
500008456,1001.00 ,100118.00 ,R01,USD,0.00 
500008457,1001.00 ,100118.00 ,R01,USD,0.00 
500008458,1001.00 ,100118.00 ,R01,USD,0.00 
500008459,1001.00 ,100118.00 ,R01,USD,0.00 
500008460,1001.00 ,100118.00 ,R01,USD,0.00 
500008461,1001.00 ,100118.00 ,R01,USD,0.00 
500008462,1001.00 ,100118.00 ,R01,USD,0.00 
500008463,1001.00 ,100118.00 ,R01,USD,0.00 
500008464,1001.00 ,100118.00 ,R01,USD,0.00 
500008465,1001.00 ,100118.00 ,R01,USD,0.00 
500008466,1001.00 ,100118.00 ,R01,USD,0.00 
500008467,1001.00 ,100118.00 ,R01,USD,0.00 
500008468,1001.00 ,100118.00 ,R01,USD,0.00 
500008469,1001.00 ,100118.00 ,R01,USD,0.00 
500008470,1001.00 ,100118.00 ,R01,USD,0.00 
500008471,1001.00 ,100118.00 ,R01,USD,0.00 
500008472,1001.00 ,100118.00 ,R01,USD,0.00 
500008473,1001.00 ,100118.00 ,R01,USD,0.00 
500008474,1001.00 ,100118.00 ,R01,USD,0.00 
500008475,1001.00 ,100118.00 ,R01,USD,0.00 
500008476,1001.00 ,100118.00 ,R01,USD,0.00 
500008477,1001.00 ,100118.00 ,R01,USD,0.00 
500008478,1001.00 ,100118.00 ,R01,USD,0.00 
500008479,1001.00 ,100118.00 ,R01,USD,0.00 
500008480,1001.00 ,100118.00 ,R01,USD,0.00 
500008481,1001.00 ,100118.00 ,R01,USD,0.00 
500008482,1001.00 ,100118.00 ,R01,USD,0.00 
500008483,1001.00 ,100118.00 ,R01,USD,0.00 
500008484,1001.00 ,100118.00 ,R01,USD,0.00 
500008485,1001.00 ,100118.00 ,R01,USD,0.00 
500008486,1001.00 ,100118.00 ,R01,USD,0.00 
500008487,1001.00 ,100118.00 ,R01,USD,0.00 
500008488,1001.00 ,100118.00 ,R01,USD,0.00 
500008489,1001.00 ,100118.00 ,R01,USD,0.00 
500008490,1001.00 ,100118.00 ,R01,USD,0.00 
500008491,1001.00 ,100118.00 ,R01,USD,0.00 
500008492,1001.00 ,100118.00 ,R01,USD,0.00 
